1402409480632,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:58",-84
1402409480633,"utrecht3515","84:9c:a6:63:e0:86",-63
1402409480633,"SpeedTouch367917","00:18:f6:67:52:c6",-81
1402409480633,"Duvel","e8:40:f2:94:28:db",-64
1402409480633,"FRITZ!Box Fon WLAN 7360","c0:25:06:5a:ed:46",-86
1402409480633,"Ziggo","ea:40:f2:94:28:dc",-64
1402409480634,"Zy_private_E4XHWM","fc:f5:28:92:d1:cc",-81
1402409480634,"FRITZ!Box Guest Access","c6:25:06:5a:ed:46",-89
1402409480634,"HOOGHWINKELNEW_EXT","64:d1:a3:20:4f:17",-80
1402409480634,"Ziggo60CCB","70:18:8b:9c:32:db",-88
1402409480634,"Ziggo","72:18:8b:9c:32:dc",-91
1402409480634,"SpeedTouch2E9098","00:1d:68:73:d5:28",-89
1402409480635,"Sitecom4C0AF6","00:0c:f6:4c:0a:f6",-85
1402409480635,"Vlinder","84:9c:a6:b4:da:52",-89
1402409480635,"VGV75196A7979","50:7e:5d:6a:79:78",-76
1402409480635,"HG655D-CC58EB","72:2b:c1:cc:58:e8",-93
1402409480636,"Dagobert","cc:b2:55:94:57:44",-78
1402409480636,"Scheteris","00:24:8c:2b:ac:cb",-87
1402409481644,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:58",-84
1402409481644,"utrecht3515","84:9c:a6:63:e0:86",-59
1402409481644,"SpeedTouch367917","00:18:f6:67:52:c6",-79
1402409481644,"Duvel","e8:40:f2:94:28:db",-63
1402409481645,"FRITZ!Box Fon WLAN 7360","c0:25:06:5a:ed:46",-86
1402409481648,"Ziggo","ea:40:f2:94:28:dc",-64
1402409481648,"Zy_private_E4XHWM","fc:f5:28:92:d1:cc",-85
1402409481648,"FRITZ!Box Guest Access","c6:25:06:5a:ed:46",-89
1402409481648,"HOOGHWINKELNEW_EXT","64:d1:a3:20:4f:17",-80
1402409481648,"Ziggo60CCB","70:18:8b:9c:32:db",-85
1402409481649,"Ziggo","72:18:8b:9c:32:dc",-87
1402409481649,"SpeedTouch2E9098","00:1d:68:73:d5:28",-89
1402409481649,"Sitecom4C0AF6","00:0c:f6:4c:0a:f6",-85
1402409481649,"Vlinder","84:9c:a6:b4:da:52",-89
1402409481650,"VGV75196A7979","50:7e:5d:6a:79:78",-76
1402409481650,"HG655D-CC58EB","72:2b:c1:cc:58:e8",-91
1402409481671,"Dagobert","cc:b2:55:94:57:44",-83
1402409481671,"Scheteris","00:24:8c:2b:ac:cb",-87
1402409482676,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:58",-78
1402409482677,"utrecht3515","84:9c:a6:63:e0:86",-59
1402409482677,"SpeedTouch367917","00:18:f6:67:52:c6",-81
1402409482677,"Duvel","e8:40:f2:94:28:db",-67
1402409482677,"Ziggo","ea:40:f2:94:28:dc",-68
1402409482677,"Zy_private_E4XHWM","fc:f5:28:92:d1:cc",-85
1402409482677,"FRITZ!Box Guest Access","c6:25:06:5a:ed:46",-89
1402409482677,"HOOGHWINKELNEW_EXT","64:d1:a3:20:4f:17",-77
1402409482677,"Ziggo60CCB","70:18:8b:9c:32:db",-86
1402409482678,"Ziggo","72:18:8b:9c:32:dc",-86
1402409482678,"Sitecom4C0AF6","00:0c:f6:4c:0a:f6",-85
1402409482678,"Vlinder","84:9c:a6:b4:da:52",-93
1402409482678,"VGV75196A7979","50:7e:5d:6a:79:78",-69
1402409482678,"HG655D-CC58EB","72:2b:c1:cc:58:e8",-91
1402409482678,"Dagobert","cc:b2:55:94:57:44",-83
1402409482678,"Scheteris","00:24:8c:2b:ac:cb",-90
1402409482678,"starthere","e0:91:f5:57:be:9e",-87
1402409483694,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:58",-78
1402409483696,"utrecht3515","84:9c:a6:63:e0:86",-65
1402409483696,"SpeedTouch367917","00:18:f6:67:52:c6",-73
1402409483726,"Duvel","e8:40:f2:94:28:db",-72
1402409483726,"Ziggo","ea:40:f2:94:28:dc",-66
1402409483726,"Zy_private_E4XHWM","fc:f5:28:92:d1:cc",-80
1402409483727,"FRITZ!Box Guest Access","c6:25:06:5a:ed:46",-89
1402409483727,"HOOGHWINKELNEW_EXT","64:d1:a3:20:4f:17",-70
1402409483727,"Ziggo60CCB","70:18:8b:9c:32:db",-74
1402409483727,"Ziggo","72:18:8b:9c:32:dc",-75
1402409483727,"Sitecom4C0AF6","00:0c:f6:4c:0a:f6",-84
1402409483727,"Vlinder","84:9c:a6:b4:da:52",-93
1402409483727,"VGV75196A7979","50:7e:5d:6a:79:78",-71
1402409483727,"HG655D-CC58EB","72:2b:c1:cc:58:e8",-91
1402409483727,"Dagobert","cc:b2:55:94:57:44",-83
1402409483727,"Scheteris","00:24:8c:2b:ac:cb",-86
1402409483727,"starthere","e0:91:f5:57:be:9e",-88
1402409484752,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:58",-73
1402409484754,"utrecht3515","84:9c:a6:63:e0:86",-65
1402409484802,"SpeedTouch367917","00:18:f6:67:52:c6",-73
1402409484802,"Duvel","e8:40:f2:94:28:db",-72
1402409484803,"Ziggo","ea:40:f2:94:28:dc",-66
1402409484807,"Zy_private_E4XHWM","fc:f5:28:92:d1:cc",-80
1402409484807,"FRITZ!Box Guest Access","c6:25:06:5a:ed:46",-89
1402409484807,"HOOGHWINKELNEW_EXT","64:d1:a3:20:4f:17",-70
1402409484807,"Ziggo60CCB","70:18:8b:9c:32:db",-74
1402409484807,"Ziggo","72:18:8b:9c:32:dc",-75
1402409484807,"Sitecom4C0AF6","00:0c:f6:4c:0a:f6",-83
1402409484808,"Vlinder","84:9c:a6:b4:da:52",-93
1402409484808,"VGV75196A7979","50:7e:5d:6a:79:78",-72
1402409484808,"HG655D-CC58EB","72:2b:c1:cc:58:e8",-92
1402409484808,"Dagobert","cc:b2:55:94:57:44",-83
1402409484822,"Scheteris","00:24:8c:2b:ac:cb",-86
1402409484822,"starthere","e0:91:f5:57:be:9e",-88
1402409485828,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:58",-77
1402409485829,"utrecht3515","84:9c:a6:63:e0:86",-65
1402409485829,"SpeedTouch367917","00:18:f6:67:52:c6",-73
1402409485829,"Duvel","e8:40:f2:94:28:db",-67
1402409485829,"Ziggo","ea:40:f2:94:28:dc",-66
1402409485830,"Zy_private_E4XHWM","fc:f5:28:92:d1:cc",-80
1402409485830,"FRITZ!Box Guest Access","c6:25:06:5a:ed:46",-85
1402409485850,"HOOGHWINKELNEW_EXT","64:d1:a3:20:4f:17",-75
1402409485850,"Ziggo60CCB","70:18:8b:9c:32:db",-71
1402409485850,"Ziggo","72:18:8b:9c:32:dc",-72
1402409485850,"Sitecom4C0AF6","00:0c:f6:4c:0a:f6",-83
1402409485850,"Vlinder","84:9c:a6:b4:da:52",-93
1402409485850,"VGV75196A7979","50:7e:5d:6a:79:78",-76
1402409485850,"HG655D-CC58EB","72:2b:c1:cc:58:e8",-92
1402409485850,"Dagobert","cc:b2:55:94:57:44",-83
1402409485850,"Scheteris","00:24:8c:2b:ac:cb",-86
1402409485863,"starthere","e0:91:f5:57:be:9e",-88
1402409485863,"FRITZ!Box Fon WLAN 7360","c0:25:06:5a:ed:46",-87
1402409485863,"SpeedTouch2E9098","00:1d:68:73:d5:28",-89
1402409485863,"Tele2modem-internet","00:23:54:85:fd:ca",-90
1402409486880,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:58",-77
1402409486882,"utrecht3515","84:9c:a6:63:e0:86",-67
1402409486882,"SpeedTouch367917","00:18:f6:67:52:c6",-85
1402409486882,"Duvel","e8:40:f2:94:28:db",-72
1402409486933,"Ziggo","ea:40:f2:94:28:dc",-72
1402409486933,"Zy_private_E4XHWM","fc:f5:28:92:d1:cc",-78
1402409486933,"FRITZ!Box Guest Access","c6:25:06:5a:ed:46",-85
1402409486934,"HOOGHWINKELNEW_EXT","64:d1:a3:20:4f:17",-75
1402409486934,"Ziggo60CCB","70:18:8b:9c:32:db",-73
1402409486934,"Ziggo","72:18:8b:9c:32:dc",-73
1402409486935,"Sitecom4C0AF6","00:0c:f6:4c:0a:f6",-83
1402409486935,"Vlinder","84:9c:a6:b4:da:52",-93
1402409486965,"VGV75196A7979","50:7e:5d:6a:79:78",-78
1402409486965,"HG655D-CC58EB","72:2b:c1:cc:58:e8",-91
1402409486965,"Dagobert","cc:b2:55:94:57:44",-83
1402409486966,"Scheteris","00:24:8c:2b:ac:cb",-86
1402409486966,"starthere","e0:91:f5:57:be:9e",-90
1402409486966,"FRITZ!Box Fon WLAN 7360","c0:25:06:5a:ed:46",-87
1402409486966,"SpeedTouch2E9098","00:1d:68:73:d5:28",-89
1402409486978,"Tele2modem-internet","00:23:54:85:fd:ca",-90
1402409487984,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:58",-77
1402409487984,"utrecht3515","84:9c:a6:63:e0:86",-67
1402409487985,"SpeedTouch367917","00:18:f6:67:52:c6",-81
1402409487985,"Duvel","e8:40:f2:94:28:db",-72
1402409487998,"Ziggo","ea:40:f2:94:28:dc",-82
1402409487998,"Zy_private_E4XHWM","fc:f5:28:92:d1:cc",-78
1402409487998,"FRITZ!Box Guest Access","c6:25:06:5a:ed:46",-85
1402409487998,"HOOGHWINKELNEW_EXT","64:d1:a3:20:4f:17",-72
1402409487998,"Ziggo60CCB","70:18:8b:9c:32:db",-78
1402409487998,"Ziggo","72:18:8b:9c:32:dc",-74
1402409488011,"Sitecom4C0AF6","00:0c:f6:4c:0a:f6",-83
1402409488011,"Vlinder","84:9c:a6:b4:da:52",-89
1402409488011,"VGV75196A7979","50:7e:5d:6a:79:78",-75
1402409488011,"HG655D-CC58EB","72:2b:c1:cc:58:e8",-91
1402409488011,"Scheteris","00:24:8c:2b:ac:cb",-86
1402409488023,"starthere","e0:91:f5:57:be:9e",-90
1402409488023,"FRITZ!Box Fon WLAN 7360","c0:25:06:5a:ed:46",-84
1402409488023,"SpeedTouch2E9098","00:1d:68:73:d5:28",-89
1402409488023,"Tele2modem-internet","00:23:54:85:fd:ca",-90
1402409488024,"Mineel","5c:96:9d:66:3e:31",-90
1402409489046,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:58",-73
1402409489047,"utrecht3515","84:9c:a6:63:e0:86",-67
1402409489048,"SpeedTouch367917","00:18:f6:67:52:c6",-77
1402409489048,"Duvel","e8:40:f2:94:28:db",-60
1402409489091,"Ziggo","ea:40:f2:94:28:dc",-62
1402409489092,"Zy_private_E4XHWM","fc:f5:28:92:d1:cc",-78
1402409489092,"FRITZ!Box Guest Access","c6:25:06:5a:ed:46",-81
1402409489092,"HOOGHWINKELNEW_EXT","64:d1:a3:20:4f:17",-68
1402409489092,"Ziggo60CCB","70:18:8b:9c:32:db",-78
1402409489092,"Ziggo","72:18:8b:9c:32:dc",-78
1402409489104,"Sitecom4C0AF6","00:0c:f6:4c:0a:f6",-83
1402409489105,"Vlinder","84:9c:a6:b4:da:52",-89
1402409489105,"VGV75196A7979","50:7e:5d:6a:79:78",-75
1402409489105,"HG655D-CC58EB","72:2b:c1:cc:58:e8",-91
1402409489105,"Scheteris","00:24:8c:2b:ac:cb",-92
1402409489117,"starthere","e0:91:f5:57:be:9e",-90
1402409489117,"FRITZ!Box Fon WLAN 7360","c0:25:06:5a:ed:46",-81
1402409489117,"SpeedTouch2E9098","00:1d:68:73:d5:28",-89
1402409489117,"Tele2modem-internet","00:23:54:85:fd:ca",-86
1402409489130,"Mineel","5c:96:9d:66:3e:31",-90
1402409489130,"chmwidor","98:fc:11:6f:06:8a",-90
1402409490138,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:58",-73
1402409490143,"utrecht3515","84:9c:a6:63:e0:86",-58
1402409490191,"SpeedTouch367917","00:18:f6:67:52:c6",-77
1402409490191,"Duvel","e8:40:f2:94:28:db",-60
1402409490191,"Ziggo","ea:40:f2:94:28:dc",-62
1402409490192,"Zy_private_E4XHWM","fc:f5:28:92:d1:cc",-75
1402409490212,"FRITZ!Box Guest Access","c6:25:06:5a:ed:46",-75
1402409490212,"HOOGHWINKELNEW_EXT","64:d1:a3:20:4f:17",-76
1402409490212,"Ziggo60CCB","70:18:8b:9c:32:db",-78
1402409490212,"Ziggo","72:18:8b:9c:32:dc",-75
1402409490212,"Sitecom4C0AF6","00:0c:f6:4c:0a:f6",-83
1402409490224,"Vlinder","84:9c:a6:b4:da:52",-89
1402409490225,"VGV75196A7979","50:7e:5d:6a:79:78",-75
1402409490225,"HG655D-CC58EB","72:2b:c1:cc:58:e8",-91
1402409490225,"Scheteris","00:24:8c:2b:ac:cb",-92
1402409490237,"starthere","e0:91:f5:57:be:9e",-90
1402409490237,"FRITZ!Box Fon WLAN 7360","c0:25:06:5a:ed:46",-78
1402409490237,"SpeedTouch2E9098","00:1d:68:73:d5:28",-89
1402409490237,"Tele2modem-internet","00:23:54:85:fd:ca",-86
1402409490251,"Mineel","5c:96:9d:66:3e:31",-90
1402409490251,"chmwidor","98:fc:11:6f:06:8a",-90
1402409491276,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:58",-73
1402409491276,"utrecht3515","84:9c:a6:63:e0:86",-58
1402409491276,"SpeedTouch367917","00:18:f6:67:52:c6",-77
1402409491276,"Duvel","e8:40:f2:94:28:db",-60
1402409491291,"Ziggo","ea:40:f2:94:28:dc",-60
1402409491291,"Zy_private_E4XHWM","fc:f5:28:92:d1:cc",-75
1402409491291,"FRITZ!Box Guest Access","c6:25:06:5a:ed:46",-77
1402409491292,"HOOGHWINKELNEW_EXT","64:d1:a3:20:4f:17",-75
1402409491306,"Ziggo60CCB","70:18:8b:9c:32:db",-77
1402409491306,"Ziggo","72:18:8b:9c:32:dc",-77
1402409491306,"Sitecom4C0AF6","00:0c:f6:4c:0a:f6",-83
1402409491307,"Vlinder","84:9c:a6:b4:da:52",-89
1402409491321,"VGV75196A7979","50:7e:5d:6a:79:78",-81
1402409491321,"HG655D-CC58EB","72:2b:c1:cc:58:e8",-91
1402409491321,"Scheteris","00:24:8c:2b:ac:cb",-92
1402409491322,"starthere","e0:91:f5:57:be:9e",-84
1402409491333,"FRITZ!Box Fon WLAN 7360","c0:25:06:5a:ed:46",-74
1402409491333,"SpeedTouch2E9098","00:1d:68:73:d5:28",-89
1402409491333,"Tele2modem-internet","00:23:54:85:fd:ca",-86
1402409491334,"Mineel","5c:96:9d:66:3e:31",-90
1402409491345,"chmwidor","98:fc:11:6f:06:8a",-90
1402409491346,"Thomson93E524","b4:82:fe:93:e5:24",-92
1402409492367,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:58",-74
1402409492432,"utrecht3515","84:9c:a6:63:e0:86",-58
1402409492433,"SpeedTouch367917","00:18:f6:67:52:c6",-75
1402409492434,"Duvel","e8:40:f2:94:28:db",-60
1402409492450,"Ziggo","ea:40:f2:94:28:dc",-60
1402409492450,"Zy_private_E4XHWM","fc:f5:28:92:d1:cc",-82
1402409492450,"FRITZ!Box Guest Access","c6:25:06:5a:ed:46",-77
1402409492450,"HOOGHWINKELNEW_EXT","64:d1:a3:20:4f:17",-77
1402409492468,"Ziggo60CCB","70:18:8b:9c:32:db",-75
1402409492469,"Ziggo","72:18:8b:9c:32:dc",-75
1402409492469,"Sitecom4C0AF6","00:0c:f6:4c:0a:f6",-83
1402409492469,"Vlinder","84:9c:a6:b4:da:52",-89
1402409492483,"VGV75196A7979","50:7e:5d:6a:79:78",-81
1402409492484,"HG655D-CC58EB","72:2b:c1:cc:58:e8",-91
1402409492484,"Scheteris","00:24:8c:2b:ac:cb",-92
1402409492484,"starthere","e0:91:f5:57:be:9e",-84
1402409492496,"FRITZ!Box Fon WLAN 7360","c0:25:06:5a:ed:46",-80
1402409492497,"SpeedTouch2E9098","00:1d:68:73:d5:28",-89
1402409492497,"Tele2modem-internet","00:23:54:85:fd:ca",-86
1402409492509,"Mineel","5c:96:9d:66:3e:31",-90
1402409492510,"chmwidor","98:fc:11:6f:06:8a",-90
1402409492510,"Thomson93E524","b4:82:fe:93:e5:24",-92
1402409493530,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:58",-72
1402409493532,"utrecht3515","84:9c:a6:63:e0:86",-60
1402409493533,"SpeedTouch367917","00:18:f6:67:52:c6",-72
1402409493579,"Duvel","e8:40:f2:94:28:db",-69
1402409493579,"Ziggo","ea:40:f2:94:28:dc",-69
1402409493579,"Zy_private_E4XHWM","fc:f5:28:92:d1:cc",-82
1402409493592,"FRITZ!Box Guest Access","c6:25:06:5a:ed:46",-71
1402409493593,"HOOGHWINKELNEW_EXT","64:d1:a3:20:4f:17",-73
1402409493593,"Ziggo60CCB","70:18:8b:9c:32:db",-75
1402409493605,"Ziggo","72:18:8b:9c:32:dc",-75
1402409493605,"Sitecom4C0AF6","00:0c:f6:4c:0a:f6",-83
1402409493605,"Vlinder","84:9c:a6:b4:da:52",-89
1402409493618,"VGV75196A7979","50:7e:5d:6a:79:78",-82
1402409493618,"Scheteris","00:24:8c:2b:ac:cb",-81
1402409493618,"starthere","e0:91:f5:57:be:9e",-89
1402409493631,"FRITZ!Box Fon WLAN 7360","c0:25:06:5a:ed:46",-77
1402409493631,"SpeedTouch2E9098","00:1d:68:73:d5:28",-89
1402409493631,"Tele2modem-internet","00:23:54:85:fd:ca",-88
1402409493644,"Mineel","5c:96:9d:66:3e:31",-90
1402409493644,"chmwidor","98:fc:11:6f:06:8a",-90
1402409493644,"Thomson93E524","b4:82:fe:93:e5:24",-92
1402409493657,"ARJANHUIJZER-PC_Network-2.4G","c4:3d:c7:91:0d:6e",-91
1402409494665,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:58",-76
1402409494734,"utrecht3515","84:9c:a6:63:e0:86",-60
1402409494734,"SpeedTouch367917","00:18:f6:67:52:c6",-72
1402409494759,"Duvel","e8:40:f2:94:28:db",-63
1402409494759,"Ziggo","ea:40:f2:94:28:dc",-65
1402409494759,"Zy_private_E4XHWM","fc:f5:28:92:d1:cc",-82
1402409494823,"FRITZ!Box Guest Access","c6:25:06:5a:ed:46",-79
1402409494824,"HOOGHWINKELNEW_EXT","64:d1:a3:20:4f:17",-73
1402409494824,"Ziggo60CCB","70:18:8b:9c:32:db",-77
1402409494835,"Ziggo","72:18:8b:9c:32:dc",-76
1402409494835,"VGV75196A7979","50:7e:5d:6a:79:78",-82
1402409494836,"Scheteris","00:24:8c:2b:ac:cb",-77
1402409494847,"starthere","e0:91:f5:57:be:9e",-89
1402409494848,"FRITZ!Box Fon WLAN 7360","c0:25:06:5a:ed:46",-77
1402409494862,"SpeedTouch2E9098","00:1d:68:73:d5:28",-89
1402409494862,"Tele2modem-internet","00:23:54:85:fd:ca",-88
1402409494862,"chmwidor","98:fc:11:6f:06:8a",-90
1402409494879,"Thomson93E524","b4:82:fe:93:e5:24",-92
1402409494880,"ARJANHUIJZER-PC_Network-2.4G","c4:3d:c7:91:0d:6e",-91
1402409494880,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:59",-94
1402409494891,"Mr-Brown","7a:cb:a8:62:76:bc",-91
1402409494891,"","00:10:c6:39:97:13",-91
1402409495912,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:58",-72
1402409495982,"utrecht3515","84:9c:a6:63:e0:86",-60
1402409495982,"SpeedTouch367917","00:18:f6:67:52:c6",-72
1402409496012,"Duvel","e8:40:f2:94:28:db",-63
1402409496013,"Ziggo","ea:40:f2:94:28:dc",-65
1402409496013,"Zy_private_E4XHWM","fc:f5:28:92:d1:cc",-79
1402409496026,"FRITZ!Box Guest Access","c6:25:06:5a:ed:46",-83
1402409496026,"HOOGHWINKELNEW_EXT","64:d1:a3:20:4f:17",-78
1402409496038,"Ziggo60CCB","70:18:8b:9c:32:db",-82
1402409496038,"Ziggo","72:18:8b:9c:32:dc",-79
1402409496050,"VGV75196A7979","50:7e:5d:6a:79:78",-86
1402409496051,"Scheteris","00:24:8c:2b:ac:cb",-77
1402409496051,"starthere","e0:91:f5:57:be:9e",-85
1402409496063,"FRITZ!Box Fon WLAN 7360","c0:25:06:5a:ed:46",-82
1402409496063,"Tele2modem-internet","00:23:54:85:fd:ca",-88
1402409496063,"Thomson93E524","b4:82:fe:93:e5:24",-92
1402409496076,"ARJANHUIJZER-PC_Network-2.4G","c4:3d:c7:91:0d:6e",-91
1402409496076,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:59",-94
1402409496076,"Mr-Brown","7a:cb:a8:62:76:bc",-91
1402409496088,"","00:10:c6:39:97:13",-91
1402409496089,"Vlinder","84:9c:a6:b4:da:52",-79
1402409497100,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:58",-70
1402409497101,"utrecht3515","84:9c:a6:63:e0:86",-56
1402409497124,"SpeedTouch367917","00:18:f6:67:52:c6",-69
1402409497124,"Duvel","e8:40:f2:94:28:db",-63
1402409497136,"Ziggo","ea:40:f2:94:28:dc",-63
1402409497136,"Zy_private_E4XHWM","fc:f5:28:92:d1:cc",-81
1402409497148,"FRITZ!Box Guest Access","c6:25:06:5a:ed:46",-79
1402409497148,"HOOGHWINKELNEW_EXT","64:d1:a3:20:4f:17",-78
1402409497160,"Ziggo60CCB","70:18:8b:9c:32:db",-78
1402409497160,"Ziggo","72:18:8b:9c:32:dc",-79
1402409497172,"VGV75196A7979","50:7e:5d:6a:79:78",-79
1402409497172,"Scheteris","00:24:8c:2b:ac:cb",-77
1402409497185,"starthere","e0:91:f5:57:be:9e",-84
1402409497185,"FRITZ!Box Fon WLAN 7360","c0:25:06:5a:ed:46",-81
1402409497197,"Tele2modem-internet","00:23:54:85:fd:ca",-89
1402409497197,"Thomson93E524","b4:82:fe:93:e5:24",-92
1402409497209,"ARJANHUIJZER-PC_Network-2.4G","c4:3d:c7:91:0d:6e",-91
1402409497209,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:59",-94
1402409497221,"Mr-Brown","7a:cb:a8:62:76:bc",-91
1402409497221,"","00:10:c6:39:97:13",-91
1402409497233,"Vlinder","84:9c:a6:b4:da:52",-82
1402409498243,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:58",-74
1402409498268,"utrecht3515","84:9c:a6:63:e0:86",-56
1402409498269,"SpeedTouch367917","00:18:f6:67:52:c6",-70
1402409498269,"Duvel","e8:40:f2:94:28:db",-61
1402409498299,"Ziggo","ea:40:f2:94:28:dc",-62
1402409498300,"Zy_private_E4XHWM","fc:f5:28:92:d1:cc",-83
1402409498324,"FRITZ!Box Guest Access","c6:25:06:5a:ed:46",-79
1402409498324,"HOOGHWINKELNEW_EXT","64:d1:a3:20:4f:17",-80
1402409498336,"Ziggo60CCB","70:18:8b:9c:32:db",-80
1402409498336,"Ziggo","72:18:8b:9c:32:dc",-80
1402409498348,"VGV75196A7979","50:7e:5d:6a:79:78",-83
1402409498348,"Scheteris","00:24:8c:2b:ac:cb",-77
1402409498359,"starthere","e0:91:f5:57:be:9e",-88
1402409498360,"FRITZ!Box Fon WLAN 7360","c0:25:06:5a:ed:46",-81
1402409498372,"Tele2modem-internet","00:23:54:85:fd:ca",-88
1402409498384,"ARJANHUIJZER-PC_Network-2.4G","c4:3d:c7:91:0d:6e",-91
1402409498384,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:59",-95
1402409498384,"Mr-Brown","7a:cb:a8:62:76:bc",-91
1402409498396,"","00:10:c6:39:97:13",-93
1402409498396,"Vlinder","84:9c:a6:b4:da:52",-82
1402409498408,"chmwidor","98:fc:11:6f:06:8a",-90
1402409499414,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:58",-74
1402409499426,"utrecht3515","84:9c:a6:63:e0:86",-56
1402409499427,"SpeedTouch367917","00:18:f6:67:52:c6",-78
1402409499439,"Duvel","e8:40:f2:94:28:db",-61
1402409499439,"Ziggo","ea:40:f2:94:28:dc",-62
1402409499451,"Zy_private_E4XHWM","fc:f5:28:92:d1:cc",-83
1402409499451,"FRITZ!Box Guest Access","c6:25:06:5a:ed:46",-83
1402409499463,"HOOGHWINKELNEW_EXT","64:d1:a3:20:4f:17",-80
1402409499474,"Ziggo60CCB","70:18:8b:9c:32:db",-83
1402409499475,"Ziggo","72:18:8b:9c:32:dc",-81
1402409499475,"VGV75196A7979","50:7e:5d:6a:79:78",-76
1402409499487,"Scheteris","00:24:8c:2b:ac:cb",-82
1402409499487,"starthere","e0:91:f5:57:be:9e",-89
1402409499498,"FRITZ!Box Fon WLAN 7360","c0:25:06:5a:ed:46",-83
1402409499499,"Tele2modem-internet","00:23:54:85:fd:ca",-90
1402409499510,"ARJANHUIJZER-PC_Network-2.4G","c4:3d:c7:91:0d:6e",-91
1402409499522,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:59",-95
1402409499522,"Mr-Brown","7a:cb:a8:62:76:bc",-91
1402409499522,"","00:10:c6:39:97:13",-93
1402409499535,"Vlinder","84:9c:a6:b4:da:52",-82
1402409499535,"chmwidor","98:fc:11:6f:06:8a",-90
1402409499547,"HG655D-CC58EB","72:2b:c1:cc:58:e8",-88
1402409499547,"Online gast","ba:8d:12:62:61:46",-90
1402409500696,"Wi-Fi-netwerk van R. Kaasenbrood","90:72:40:14:54:58",-73
1402409500708,"utrecht3515","84:9c:a6:63:e0:86",-51
1402409500708,"SpeedTouch367917","00:18:f6:67:52:c6",-71
